Household_ID,Location,Family_Size,Education_Level,Employment_Type,Has_Savings_Account,Uses_Savings_Group,Uses_Mobile_Money,Distance_to_Bank_km,Borrowing,Selling_Assets,Reducing_Spending,Financial_Stress_Score,Month,Year,Crop_Income,Livestock_Income,Off_Farm_Income,Food_Expenses,Healthcare_Expenses,Education_Expenses,Discretionary_Expenses,Total_Income
984,Lira,3,Tertiary,Small Business,1,0,0,30.68,0,0,1,42.4,5,1,"94,316.00","12,078.00","62,577.00","63,799.00","12,759.00","19,139.00","31,899.00","168,971.00"
984,Lira,3,Tertiary,Small Business,1,0,0,30.68,0,0,1,42.4,6,1,"18,496.00","25,010.00","27,083.00","23,998.00","4,799.00","7,199.00","11,999.00","70,589.00"
984,Lira,3,Tertiary,Small Business,1,0,0,30.68,0,0,1,42.4,7,1,"17,332.00","21,182.00","29,551.00","24,300.00","4,860.00","7,290.00","12,150.00","68,065.00"
984,Lira,3,Tertiary,Small Business,1,0,0,30.68,0,0,1,42.4,8,1,"77,253.00","50,479.00","64,235.00","107,957.00","21,591.00","32,387.00","53,978.00","191,967.00"
984,Lira,3,Tertiary,Small Business,1,0,0,30.68,0,0,1,42.4,9,1,"38,123.00","48,108.00","19,244.00","37,085.00","7,417.00","11,125.00","18,542.00","105,475.00"
984,Lira,3,Tertiary,Small Business,1,0,0,30.68,0,0,1,42.4,10,1,"65,869.00","14,837.00","34,885.00","59,854.00","11,970.00","17,956.00","29,927.00","115,591.00"
984,Lira,3,Tertiary,Small Business,1,0,0,30.68,0,0,1,42.4,11,1,"82,233.00","16,461.00","61,665.00","62,640.00","12,528.00","18,792.00","31,320.00","160,359.00"
984,Lira,3,Tertiary,Small Business,1,0,0,30.68,0,0,1,42.4,12,1,"94,938.00","31,599.00","37,713.00","93,688.00","18,737.00","28,106.00","46,844.00","164,250.00"
984,Lira,3,Tertiary,Small Business,1,0,0,30.68,0,0,1,42.4,1,2,"104,660.00","47,802.00","61,119.00","103,937.00","20,787.00","31,181.00","51,968.00","213,581.00"
984,Lira,3,Tertiary,Small Business,1,0,0,30.68,0,0,1,42.4,2,2,"93,821.00","13,960.00","43,310.00","75,913.00","15,182.00","22,773.00","37,956.00","151,091.00"
984,Lira,3,Tertiary,Small Business,1,0,0,30.68,0,0,1,42.4,3,2,"52,888.00","59,040.00","49,708.00","73,962.00","14,792.00","22,188.00","36,981.00","161,636.00"
984,Lira,3,Tertiary,Small Business,1,0,0,30.68,0,0,1,42.4,4,2,"79,880.00","28,387.00","16,470.00","72,114.00","14,422.00","21,634.00","36,057.00","124,737.00"
984,Lira,3,Tertiary,Small Business,1,0,0,30.68,0,0,1,42.4,5,2,"61,663.00","17,255.00","28,819.00","37,421.00","7,484.00","11,226.00","18,710.00","107,737.00"
984,Lira,3,Tertiary,Small Business,1,0,0,30.68,0,0,1,42.4,6,2,"48,370.00","16,870.00","24,710.00","34,712.00","6,942.00","10,413.00","17,356.00","89,950.00"
984,Lira,3,Tertiary,Small Business,1,0,0,30.68,0,0,1,42.4,7,2,"13,728.00","10,151.00","16,898.00","23,298.00","4,659.00","6,989.00","11,649.00","40,777.00"
984,Lira,3,Tertiary,Small Business,1,0,0,30.68,0,0,1,42.4,8,2,"39,327.00","27,992.00","29,273.00","57,636.00","11,527.00","17,290.00","28,818.00","96,592.00"
984,Lira,3,Tertiary,Small Business,1,0,0,30.68,0,0,1,42.4,9,2,"33,262.00","30,847.00","34,958.00","52,613.00","10,522.00","15,784.00","26,306.00","99,067.00"
984,Lira,3,Tertiary,Small Business,1,0,0,30.68,0,0,1,42.4,10,2,"104,853.00","55,313.00","64,700.00","81,796.00","16,359.00","24,538.00","40,898.00","224,866.00"
984,Lira,3,Tertiary,Small Business,1,0,0,30.68,0,0,1,42.4,11,2,"35,121.00","22,803.00","28,779.00","49,637.00","9,927.00","14,891.00","24,818.00","86,703.00"
984,Lira,3,Tertiary,Small Business,1,0,0,30.68,0,0,1,42.4,12,2,"37,472.00","38,746.00","67,280.00","50,273.00","10,054.00","15,082.00","25,136.00","143,498.00"
985,Mbarara,2,Primary,Small Business,1,1,0,28.57,0,0,1,45.25,1,1,"45,147.00","17,484.00","44,362.00","60,181.00","12,036.00","18,054.00","30,090.00","106,993.00"
985,Mbarara,2,Primary,Small Business,1,1,0,28.57,0,0,1,45.25,2,1,"36,101.00","38,658.00","36,906.00","46,331.00","9,266.00","13,899.00","23,165.00","111,665.00"
985,Mbarara,2,Primary,Small Business,1,1,0,28.57,0,0,1,45.25,3,1,"51,495.00","13,331.00","37,271.00","32,098.00","6,419.00","9,629.00","16,049.00","102,097.00"
985,Mbarara,2,Primary,Small Business,1,1,0,28.57,0,0,1,45.25,4,1,"59,812.00","15,206.00","75,672.00","72,864.00","14,572.00","21,859.00","36,432.00","150,690.00"
985,Mbarara,2,Primary,Small Business,1,1,0,28.57,0,0,1,45.25,5,1,"77,590.00","66,000.00","81,115.00","92,312.00","18,462.00","27,693.00","46,156.00","224,705.00"
985,Mbarara,2,Primary,Small Business,1,1,0,28.57,0,0,1,45.25,6,1,"116,232.00","45,245.00","78,332.00","73,326.00","14,665.00","21,997.00","36,663.00","239,809.00"
985,Mbarara,2,Primary,Small Business,1,1,0,28.57,0,0,1,45.25,7,1,"71,639.00","31,865.00","35,851.00","48,108.00","9,621.00","14,432.00","24,054.00","139,355.00"
985,Mbarara,2,Primary,Small Business,1,1,0,28.57,0,0,1,45.25,8,1,"33,008.00","13,442.00","18,290.00","28,277.00","5,655.00","8,483.00","14,138.00","64,740.00"
985,Mbarara,2,Primary,Small Business,1,1,0,28.57,0,0,1,45.25,9,1,"37,972.00","17,753.00","33,929.00","44,440.00","8,888.00","13,332.00","22,220.00","89,654.00"
985,Mbarara,2,Primary,Small Business,1,1,0,28.57,0,0,1,45.25,10,1,"44,951.00","36,216.00","19,505.00","31,193.00","6,238.00","9,358.00","15,596.00","100,672.00"
985,Mbarara,2,Primary,Small Business,1,1,0,28.57,0,0,1,45.25,11,1,"18,539.00","33,983.00","33,938.00","39,445.00","7,889.00","11,833.00","19,722.00","86,460.00"
985,Mbarara,2,Primary,Small Business,1,1,0,28.57,0,0,1,45.25,12,1,"20,650.00","33,171.00","35,490.00","28,054.00","5,610.00","8,416.00","14,027.00","89,311.00"
985,Mbarara,2,Primary,Small Business,1,1,0,28.57,0,0,1,45.25,1,2,"30,220.00","9,544.00","42,485.00","46,941.00","9,388.00","14,082.00","23,470.00","82,249.00"
985,Mbarara,2,Primary,Small Business,1,1,0,28.57,0,0,1,45.25,2,2,"53,385.00","36,973.00","12,307.00","52,575.00","10,515.00","15,772.00","26,287.00","102,665.00"
985,Mbarara,2,Primary,Small Business,1,1,0,28.57,0,0,1,45.25,3,2,"31,913.00","23,513.00","33,807.00","29,016.00","5,803.00","8,705.00","14,508.00","89,233.00"
985,Mbarara,2,Primary,Small Business,1,1,0,28.57,0,0,1,45.25,4,2,"82,987.00","30,448.00","21,206.00","60,897.00","12,179.00","18,269.00","30,448.00","134,641.00"
985,Mbarara,2,Primary,Small Business,1,1,0,28.57,0,0,1,45.25,5,2,"43,151.00","14,779.00","33,070.00","47,368.00","9,473.00","14,210.00","23,684.00","91,000.00"
985,Mbarara,2,Primary,Small Business,1,1,0,28.57,0,0,1,45.25,6,2,"74,098.00","19,690.00","42,337.00","52,597.00","10,519.00","15,779.00","26,298.00","136,125.00"
985,Mbarara,2,Primary,Small Business,1,1,0,28.57,0,0,1,45.25,7,2,"107,065.00","35,938.00","29,144.00","61,342.00","12,268.00","18,402.00","30,671.00","172,147.00"
985,Mbarara,2,Primary,Small Business,1,1,0,28.57,0,0,1,45.25,8,2,"79,032.00","33,787.00","33,383.00","73,497.00","14,699.00","22,049.00","36,748.00","146,202.00"
985,Mbarara,2,Primary,Small Business,1,1,0,28.57,0,0,1,45.25,9,2,"104,407.00","44,767.00","82,061.00","123,402.00","24,680.00","37,020.00","61,701.00","231,235.00"
985,Mbarara,2,Primary,Small Business,1,1,0,28.57,0,0,1,45.25,10,2,"50,777.00","32,235.00","15,542.00","41,416.00","8,283.00","12,424.00","20,708.00","98,554.00"
985,Mbarara,2,Primary,Small Business,1,1,0,28.57,0,0,1,45.25,11,2,"112,761.00","16,131.00","34,261.00","60,707.00","12,141.00","18,212.00","30,353.00","163,153.00"
985,Mbarara,2,Primary,Small Business,1,1,0,28.57,0,0,1,45.25,12,2,"69,391.00","20,194.00","24,396.00","66,403.00","13,280.00","19,920.00","33,201.00","113,981.00"
986,Mbarara,2,Primary,Livestock Rearing,0,1,0,4.14,1,0,1,33.12,1,1,"143,136.00","23,767.00","64,841.00","106,805.00","21,361.00","32,041.00","53,402.00","231,744.00"
986,Mbarara,2,Primary,Livestock Rearing,0,1,0,4.14,1,0,1,33.12,2,1,"18,935.00","33,233.00","30,292.00","36,865.00","7,373.00","11,059.00","18,432.00","82,460.00"
986,Mbarara,2,Primary,Livestock Rearing,0,1,0,4.14,1,0,1,33.12,3,1,"66,529.00","56,794.00","49,701.00","89,837.00","17,967.00","26,951.00","44,918.00","173,024.00"
986,Mbarara,2,Primary,Livestock Rearing,0,1,0,4.14,1,0,1,33.12,4,1,"42,022.00","18,005.00","10,781.00","40,277.00","8,055.00","12,083.00","20,138.00","70,808.00"
986,Mbarara,2,Primary,Livestock Rearing,0,1,0,4.14,1,0,1,33.12,5,1,"23,071.00","25,049.00","42,824.00","35,624.00","7,124.00","10,687.00","17,812.00","90,944.00"
986,Mbarara,2,Primary,Livestock Rearing,0,1,0,4.14,1,0,1,33.12,6,1,"44,753.00","16,370.00","25,921.00","47,340.00","9,468.00","14,202.00","23,670.00","87,044.00"
986,Mbarara,2,Primary,Livestock Rearing,0,1,0,4.14,1,0,1,33.12,7,1,"96,518.00","58,324.00","54,138.00","121,213.00","24,242.00","36,363.00","60,606.00","208,980.00"
986,Mbarara,2,Primary,Livestock Rearing,0,1,0,4.14,1,0,1,33.12,8,1,"45,689.00","50,773.00","27,261.00","72,815.00","14,563.00","21,844.00","36,407.00","123,723.00"
986,Mbarara,2,Primary,Livestock Rearing,0,1,0,4.14,1,0,1,33.12,9,1,"48,318.00","41,415.00","47,322.00","69,394.00","13,878.00","20,818.00","34,697.00","137,055.00"
986,Mbarara,2,Primary,Livestock Rearing,0,1,0,4.14,1,0,1,33.12,10,1,"67,856.00","12,088.00","58,121.00","73,348.00","14,669.00","22,004.00","36,674.00","138,065.00"
986,Mbarara,2,Primary,Livestock Rearing,0,1,0,4.14,1,0,1,33.12,11,1,"38,968.00","18,333.00","28,497.00","47,425.00","9,485.00","14,227.00","23,712.00","85,798.00"
986,Mbarara,2,Primary,Livestock Rearing,0,1,0,4.14,1,0,1,33.12,12,1,"60,141.00","16,098.00","14,342.00","48,706.00","9,741.00","14,611.00","24,353.00","90,581.00"
986,Mbarara,2,Primary,Livestock Rearing,0,1,0,4.14,1,0,1,33.12,1,2,"110,497.00","27,999.00","28,047.00","59,314.00","11,862.00","17,794.00","29,657.00","166,543.00"
986,Mbarara,2,Primary,Livestock Rearing,0,1,0,4.14,1,0,1,33.12,2,2,"33,551.00","10,213.00","16,595.00","18,148.00","3,629.00","5,444.00","9,074.00","60,359.00"
986,Mbarara,2,Primary,Livestock Rearing,0,1,0,4.14,1,0,1,33.12,3,2,"35,812.00","66,112.00","24,367.00","59,627.00","11,925.00","17,888.00","29,813.00","126,291.00"
986,Mbarara,2,Primary,Livestock Rearing,0,1,0,4.14,1,0,1,33.12,4,2,"62,346.00","37,222.00","11,611.00","54,196.00","10,839.00","16,258.00","27,098.00","111,179.00"
986,Mbarara,2,Primary,Livestock Rearing,0,1,0,4.14,1,0,1,33.12,5,2,"29,399.00","37,816.00","59,311.00","46,529.00","9,305.00","13,958.00","23,264.00","126,526.00"
986,Mbarara,2,Primary,Livestock Rearing,0,1,0,4.14,1,0,1,33.12,6,2,"61,479.00","15,490.00","59,192.00","48,502.00","9,700.00","14,550.00","24,251.00","136,161.00"
986,Mbarara,2,Primary,Livestock Rearing,0,1,0,4.14,1,0,1,33.12,7,2,"78,484.00","21,843.00","40,172.00","64,584.00","12,916.00","19,375.00","32,292.00","140,499.00"
986,Mbarara,2,Primary,Livestock Rearing,0,1,0,4.14,1,0,1,33.12,8,2,"104,903.00","21,859.00","66,483.00","109,754.00","21,950.00","32,926.00","54,877.00","193,245.00"
986,Mbarara,2,Primary,Livestock Rearing,0,1,0,4.14,1,0,1,33.12,9,2,"61,409.00","23,604.00","36,216.00","43,198.00","8,639.00","12,959.00","21,599.00","121,229.00"
986,Mbarara,2,Primary,Livestock Rearing,0,1,0,4.14,1,0,1,33.12,10,2,"43,592.00","7,069.00","26,603.00","43,461.00","8,692.00","13,038.00","21,730.00","77,264.00"
986,Mbarara,2,Primary,Livestock Rearing,0,1,0,4.14,1,0,1,33.12,11,2,"67,116.00","63,781.00","32,267.00","91,192.00","18,238.00","27,357.00","45,596.00","163,164.00"
986,Mbarara,2,Primary,Livestock Rearing,0,1,0,4.14,1,0,1,33.12,12,2,"60,786.00","24,393.00","45,223.00","48,913.00","9,782.00","14,674.00","24,456.00","130,402.00"
987,Hoima,2,Secondary,Subsistence Farming,1,1,0,42.68,1,0,0,38.07,1,1,"90,189.00","47,988.00","47,208.00","99,980.00","19,996.00","29,994.00","49,990.00","185,385.00"
987,Hoima,2,Secondary,Subsistence Farming,1,1,0,42.68,1,0,0,38.07,2,1,"71,702.00","33,291.00","43,042.00","86,985.00","17,397.00","26,095.00","43,492.00","148,035.00"
987,Hoima,2,Secondary,Subsistence Farming,1,1,0,42.68,1,0,0,38.07,3,1,"39,636.00","36,454.00","66,516.00","49,529.00","9,905.00","14,858.00","24,764.00","142,606.00"
987,Hoima,2,Secondary,Subsistence Farming,1,1,0,42.68,1,0,0,38.07,4,1,"36,315.00","19,174.00","25,582.00","37,600.00","7,520.00","11,280.00","18,800.00","81,071.00"
987,Hoima,2,Secondary,Subsistence Farming,1,1,0,42.68,1,0,0,38.07,5,1,"48,386.00","49,467.00","25,221.00","66,705.00","13,341.00","20,011.00","33,352.00","123,074.00"
987,Hoima,2,Secondary,Subsistence Farming,1,1,0,42.68,1,0,0,38.07,6,1,"88,519.00","22,213.00","31,462.00","56,813.00","11,362.00","17,044.00","28,406.00","142,194.00"
987,Hoima,2,Secondary,Subsistence Farming,1,1,0,42.68,1,0,0,38.07,7,1,"78,800.00","44,471.00","27,524.00","48,681.00","9,736.00","14,604.00","24,340.00","150,795.00"
987,Hoima,2,Secondary,Subsistence Farming,1,1,0,42.68,1,0,0,38.07,8,1,"72,628.00","18,490.00","86,494.00","59,826.00","11,965.00","17,947.00","29,913.00","177,612.00"
987,Hoima,2,Secondary,Subsistence Farming,1,1,0,42.68,1,0,0,38.07,9,1,"49,733.00","26,075.00","29,047.00","41,943.00","8,388.00","12,583.00","20,971.00","104,855.00"
987,Hoima,2,Secondary,Subsistence Farming,1,1,0,42.68,1,0,0,38.07,10,1,"73,337.00","43,007.00","32,051.00","46,413.00","9,282.00","13,924.00","23,206.00","148,395.00"
987,Hoima,2,Secondary,Subsistence Farming,1,1,0,42.68,1,0,0,38.07,11,1,"32,115.00","37,011.00","36,564.00","33,151.00","6,630.00","9,945.00","16,575.00","105,690.00"
987,Hoima,2,Secondary,Subsistence Farming,1,1,0,42.68,1,0,0,38.07,12,1,"75,242.00","9,210.00","22,742.00","63,504.00","12,700.00","19,051.00","31,752.00","107,194.00"
987,Hoima,2,Secondary,Subsistence Farming,1,1,0,42.68,1,0,0,38.07,1,2,"48,683.00","34,096.00","12,555.00","32,121.00","6,424.00","9,636.00","16,060.00","95,334.00"
987,Hoima,2,Secondary,Subsistence Farming,1,1,0,42.68,1,0,0,38.07,2,2,"51,949.00","9,679.00","23,833.00","29,826.00","5,965.00","8,947.00","14,913.00","85,461.00"
987,Hoima,2,Secondary,Subsistence Farming,1,1,0,42.68,1,0,0,38.07,3,2,"52,947.00","40,413.00","42,597.00","64,887.00","12,977.00","19,466.00","32,443.00","135,957.00"
987,Hoima,2,Secondary,Subsistence Farming,1,1,0,42.68,1,0,0,38.07,4,2,"55,698.00","9,706.00","26,142.00","49,843.00","9,968.00","14,952.00","24,921.00","91,546.00"
987,Hoima,2,Secondary,Subsistence Farming,1,1,0,42.68,1,0,0,38.07,5,2,"104,833.00","25,502.00","28,518.00","55,264.00","11,052.00","16,579.00","27,632.00","158,853.00"
987,Hoima,2,Secondary,Subsistence Farming,1,1,0,42.68,1,0,0,38.07,6,2,"44,861.00","25,633.00","24,361.00","29,680.00","5,936.00","8,904.00","14,840.00","94,855.00"
987,Hoima,2,Secondary,Subsistence Farming,1,1,0,42.68,1,0,0,38.07,7,2,"24,437.00","28,239.00","42,807.00","34,939.00","6,987.00","10,481.00","17,469.00","95,483.00"
987,Hoima,2,Secondary,Subsistence Farming,1,1,0,42.68,1,0,0,38.07,8,2,"26,725.00","31,279.00","29,850.00","39,637.00","7,927.00","11,891.00","19,818.00","87,854.00"
987,Hoima,2,Secondary,Subsistence Farming,1,1,0,42.68,1,0,0,38.07,9,2,"58,989.00","52,215.00","56,138.00","99,976.00","19,995.00","29,992.00","49,988.00","167,342.00"
987,Hoima,2,Secondary,Subsistence Farming,1,1,0,42.68,1,0,0,38.07,10,2,"46,124.00","23,189.00","17,927.00","42,348.00","8,469.00","12,704.00","21,174.00","87,240.00"
987,Hoima,2,Secondary,Subsistence Farming,1,1,0,42.68,1,0,0,38.07,11,2,"45,777.00","56,927.00","24,353.00","46,570.00","9,314.00","13,971.00","23,285.00","127,057.00"
987,Hoima,2,Secondary,Subsistence Farming,1,1,0,42.68,1,0,0,38.07,12,2,"29,365.00","32,430.00","10,322.00","21,874.00","4,374.00","6,562.00","10,937.00","72,117.00"
988,Fort Portal,6,None,Small Business,0,0,0,2.84,1,0,0,28.37,1,1,"83,584.00","41,858.00","51,887.00","62,032.00","12,406.00","18,609.00","31,016.00","177,329.00"
988,Fort Portal,6,None,Small Business,0,0,0,2.84,1,0,0,28.37,2,1,"18,856.00","16,731.00","29,490.00","32,333.00","6,466.00","9,700.00","16,166.00","65,077.00"
988,Fort Portal,6,None,Small Business,0,0,0,2.84,1,0,0,28.37,3,1,"36,925.00","36,406.00","16,274.00","35,447.00","7,089.00","10,634.00","17,723.00","89,605.00"
988,Fort Portal,6,None,Small Business,0,0,0,2.84,1,0,0,28.37,4,1,"111,161.00","55,265.00","49,709.00","100,830.00","20,166.00","30,249.00","50,415.00","216,135.00"
988,Fort Portal,6,None,Small Business,0,0,0,2.84,1,0,0,28.37,5,1,"77,983.00","19,787.00","17,557.00","54,866.00","10,973.00","16,459.00","27,433.00","115,327.00"
988,Fort Portal,6,None,Small Business,0,0,0,2.84,1,0,0,28.37,6,1,"52,956.00","20,622.00","39,247.00","39,229.00","7,845.00","11,768.00","19,614.00","112,825.00"
988,Fort Portal,6,None,Small Business,0,0,0,2.84,1,0,0,28.37,7,1,"17,397.00","11,664.00","32,251.00","25,908.00","5,181.00","7,772.00","12,954.00","61,312.00"
988,Fort Portal,6,None,Small Business,0,0,0,2.84,1,0,0,28.37,8,1,"53,810.00","19,948.00","35,841.00","51,084.00","10,216.00","15,325.00","25,542.00","109,599.00"
988,Fort Portal,6,None,Small Business,0,0,0,2.84,1,0,0,28.37,9,1,"130,623.00","27,371.00","65,344.00","125,106.00","25,021.00","37,531.00","62,553.00","223,338.00"
988,Fort Portal,6,None,Small Business,0,0,0,2.84,1,0,0,28.37,10,1,"67,482.00","55,592.00","32,832.00","84,165.00","16,833.00","25,249.00","42,082.00","155,906.00"
988,Fort Portal,6,None,Small Business,0,0,0,2.84,1,0,0,28.37,11,1,"34,190.00","41,520.00","55,483.00","65,866.00","13,173.00","19,759.00","32,933.00","131,193.00"
988,Fort Portal,6,None,Small Business,0,0,0,2.84,1,0,0,28.37,12,1,"32,177.00","44,200.00","56,929.00","71,072.00","14,214.00","21,321.00","35,536.00","133,306.00"
988,Fort Portal,6,None,Small Business,0,0,0,2.84,1,0,0,28.37,1,2,"115,931.00","62,162.00","51,744.00","135,037.00","27,007.00","40,511.00","67,518.00","229,837.00"
988,Fort Portal,6,None,Small Business,0,0,0,2.84,1,0,0,28.37,2,2,"100,895.00","24,227.00","20,282.00","76,902.00","15,380.00","23,070.00","38,451.00","145,404.00"
988,Fort Portal,6,None,Small Business,0,0,0,2.84,1,0,0,28.37,3,2,"68,015.00","62,608.00","72,495.00","73,365.00","14,673.00","22,009.00","36,682.00","203,118.00"
988,Fort Portal,6,None,Small Business,0,0,0,2.84,1,0,0,28.37,4,2,"32,230.00","45,073.00","32,490.00","44,007.00","8,801.00","13,202.00","22,003.00","109,793.00"
988,Fort Portal,6,None,Small Business,0,0,0,2.84,1,0,0,28.37,5,2,"36,967.00","16,528.00","28,051.00","33,464.00","6,692.00","10,039.00","16,732.00","81,546.00"
988,Fort Portal,6,None,Small Business,0,0,0,2.84,1,0,0,28.37,6,2,"83,005.00","35,349.00","64,644.00","78,920.00","15,784.00","23,676.00","39,460.00","182,998.00"
988,Fort Portal,6,None,Small Business,0,0,0,2.84,1,0,0,28.37,7,2,"30,123.00","39,886.00","49,995.00","58,810.00","11,762.00","17,643.00","29,405.00","120,004.00"
988,Fort Portal,6,None,Small Business,0,0,0,2.84,1,0,0,28.37,8,2,"109,195.00","37,244.00","53,806.00","85,311.00","17,062.00","25,593.00","42,655.00","200,245.00"
988,Fort Portal,6,None,Small Business,0,0,0,2.84,1,0,0,28.37,9,2,"55,141.00","10,901.00","20,096.00","37,862.00","7,572.00","11,358.00","18,931.00","86,138.00"
988,Fort Portal,6,None,Small Business,0,0,0,2.84,1,0,0,28.37,10,2,"96,553.00","31,793.00","51,690.00","86,046.00","17,209.00","25,814.00","43,023.00","180,036.00"
988,Fort Portal,6,None,Small Business,0,0,0,2.84,1,0,0,28.37,11,2,"65,271.00","10,064.00","50,903.00","68,564.00","13,712.00","20,569.00","34,282.00","126,238.00"
988,Fort Portal,6,None,Small Business,0,0,0,2.84,1,0,0,28.37,12,2,"36,357.00","34,317.00","32,496.00","44,831.00","8,966.00","13,449.00","22,415.00","103,170.00"
989,Mbarara,7,None,Small Business,1,1,1,2.75,0,0,0,43.25,1,1,"53,883.00","37,268.00","29,259.00","58,901.00","11,780.00","17,670.00","29,450.00","120,410.00"
989,Mbarara,7,None,Small Business,1,1,1,2.75,0,0,0,43.25,2,1,"31,345.00","27,729.00","27,930.00","38,240.00","7,648.00","11,472.00","19,120.00","87,004.00"
989,Mbarara,7,None,Small Business,1,1,1,2.75,0,0,0,43.25,3,1,"53,077.00","38,195.00","31,001.00","73,274.00","14,654.00","21,982.00","36,637.00","122,273.00"
989,Mbarara,7,None,Small Business,1,1,1,2.75,0,0,0,43.25,4,1,"96,543.00","16,436.00","55,108.00","98,003.00","19,600.00","29,401.00","49,001.00","168,087.00"
989,Mbarara,7,None,Small Business,1,1,1,2.75,0,0,0,43.25,5,1,"25,191.00","58,422.00","54,994.00","64,069.00","12,813.00","19,220.00","32,034.00","138,607.00"
989,Mbarara,7,None,Small Business,1,1,1,2.75,0,0,0,43.25,6,1,"113,193.00","19,175.00","25,991.00","86,244.00","17,248.00","25,873.00","43,122.00","158,359.00"
989,Mbarara,7,None,Small Business,1,1,1,2.75,0,0,0,43.25,7,1,"109,637.00","38,571.00","43,829.00","107,343.00","21,468.00","32,203.00","53,671.00","192,037.00"
989,Mbarara,7,None,Small Business,1,1,1,2.75,0,0,0,43.25,8,1,"34,793.00","34,574.00","46,225.00","35,644.00","7,128.00","10,693.00","17,822.00","115,592.00"
989,Mbarara,7,None,Small Business,1,1,1,2.75,0,0,0,43.25,9,1,"69,646.00","49,706.00","24,982.00","83,141.00","16,628.00","24,942.00","41,570.00","144,334.00"
989,Mbarara,7,None,Small Business,1,1,1,2.75,0,0,0,43.25,10,1,"66,574.00","39,717.00","37,087.00","80,023.00","16,004.00","24,006.00","40,011.00","143,378.00"
989,Mbarara,7,None,Small Business,1,1,1,2.75,0,0,0,43.25,11,1,"45,405.00","56,156.00","28,198.00","70,805.00","14,161.00","21,241.00","35,402.00","129,759.00"
989,Mbarara,7,None,Small Business,1,1,1,2.75,0,0,0,43.25,12,1,"41,328.00","22,279.00","46,628.00","51,842.00","10,368.00","15,552.00","25,921.00","110,235.00"
989,Mbarara,7,None,Small Business,1,1,1,2.75,0,0,0,43.25,1,2,"46,706.00","17,836.00","32,962.00","35,913.00","7,182.00","10,774.00","17,956.00","97,504.00"
989,Mbarara,7,None,Small Business,1,1,1,2.75,0,0,0,43.25,2,2,"52,919.00","19,752.00","25,215.00","44,093.00","8,818.00","13,228.00","22,046.00","97,886.00"
989,Mbarara,7,None,Small Business,1,1,1,2.75,0,0,0,43.25,3,2,"99,125.00","21,364.00","35,214.00","84,049.00","16,809.00","25,214.00","42,024.00","155,703.00"
989,Mbarara,7,None,Small Business,1,1,1,2.75,0,0,0,43.25,4,2,"34,884.00","41,035.00","19,439.00","41,528.00","8,305.00","12,458.00","20,764.00","95,358.00"
989,Mbarara,7,None,Small Business,1,1,1,2.75,0,0,0,43.25,5,2,"17,366.00","15,800.00","29,883.00","37,590.00","7,518.00","11,277.00","18,795.00","63,049.00"
989,Mbarara,7,None,Small Business,1,1,1,2.75,0,0,0,43.25,6,2,"25,450.00","36,725.00","62,604.00","45,918.00","9,183.00","13,775.00","22,959.00","124,779.00"
989,Mbarara,7,None,Small Business,1,1,1,2.75,0,0,0,43.25,7,2,"27,152.00","23,135.00","22,603.00","41,782.00","8,356.00","12,534.00","20,891.00","72,890.00"
989,Mbarara,7,None,Small Business,1,1,1,2.75,0,0,0,43.25,8,2,"67,681.00","24,900.00","33,652.00","50,093.00","10,018.00","15,028.00","25,046.00","126,233.00"
989,Mbarara,7,None,Small Business,1,1,1,2.75,0,0,0,43.25,9,2,"69,505.00","24,237.00","16,786.00","60,966.00","12,193.00","18,289.00","30,483.00","110,528.00"
989,Mbarara,7,None,Small Business,1,1,1,2.75,0,0,0,43.25,10,2,"53,710.00","21,902.00","69,410.00","62,410.00","12,482.00","18,723.00","31,205.00","145,022.00"
989,Mbarara,7,None,Small Business,1,1,1,2.75,0,0,0,43.25,11,2,"102,900.00","20,697.00","38,911.00","89,344.00","17,868.00","26,803.00","44,672.00","162,508.00"
989,Mbarara,7,None,Small Business,1,1,1,2.75,0,0,0,43.25,12,2,"73,391.00","23,421.00","50,204.00","70,092.00","14,018.00","21,027.00","35,046.00","147,016.00"
990,Hoima,2,Secondary,Casual Labor,0,0,1,36.99,1,0,0,30.72,1,1,"32,242.00","16,115.00","45,747.00","53,841.00","10,768.00","16,152.00","26,920.00","94,104.00"
990,Hoima,2,Secondary,Casual Labor,0,0,1,36.99,1,0,0,30.72,2,1,"77,832.00","39,335.00","45,899.00","72,330.00","14,466.00","21,699.00","36,165.00","163,066.00"
990,Hoima,2,Secondary,Casual Labor,0,0,1,36.99,1,0,0,30.72,3,1,"19,998.00","16,157.00","31,571.00","39,277.00","7,855.00","11,783.00","19,638.00","67,726.00"
990,Hoima,2,Secondary,Casual Labor,0,0,1,36.99,1,0,0,30.72,4,1,"95,981.00","18,303.00","24,343.00","46,886.00","9,377.00","14,065.00","23,443.00","138,627.00"
990,Hoima,2,Secondary,Casual Labor,0,0,1,36.99,1,0,0,30.72,5,1,"76,824.00","27,870.00","55,020.00","86,674.00","17,334.00","26,002.00","43,337.00","159,714.00"
990,Hoima,2,Secondary,Casual Labor,0,0,1,36.99,1,0,0,30.72,6,1,"37,988.00","13,833.00","46,293.00","35,933.00","7,186.00","10,779.00","17,966.00","98,114.00"
990,Hoima,2,Secondary,Casual Labor,0,0,1,36.99,1,0,0,30.72,7,1,"142,003.00","36,681.00","34,124.00","78,524.00","15,704.00","23,557.00","39,262.00","212,808.00"
